conversation_id,title,date,from,to,duration_minutes,message_count_total,user_message_count,assistant_message_count,primary_category,primary_type,primary_tool,secondary_tool,tertiary_tool,was_solved,complexity_bucket,avg_user_message_length,model_slug
ea66ba5f-9434-4f71-a042-00e3a198a14b,Eliminar IDs duplicados.,2023-07-04,2023-07-04 11:54:06.521494,2023-07-04 19:13:43.489694,"439,62",50,25,25,SQL / BI,Troubleshooting,Power BI,Python,SQL Server / SSIS / SSRS,TRUE,High,"232,6",
2f985632-4e8f-467e-b371-388668c6d49d,"Agregar ""POTI"" a subsidiaria.",2023-07-06,2023-07-06 13:04:31.460581,2023-07-06 20:12:32.725870,"428,02",40,20,20,SQL / BI,How-to / Question,Power BI,SQL Server / SSIS / SSRS,,TRUE,High,"466,1",
31aa90a4-fe92-4f35-9034-c52570c1258b,Mayorías en asambleas.,2023-07-10,2023-07-10 12:06:07.681418,2023-07-10 14:46:58.848558,"160,85",32,16,16,SQL / BI,How-to / Question,SQL Server / SSIS / SSRS,,,TRUE,High,"152,2",
e4b2d7f4-c94f-4d46-9c09-19847c6b54cd,Duplicados en tabla,2023-07-11,2023-07-11 12:43:43.780018,2023-07-18 14:29:08.739049,"10185,42",20,10,10,SQL / BI,How-to / Question,SQL / BI Tools,,,TRUE,High,"81,2",
c2a2d2f8-5c0d-46d9-9757-c2bf0010ca87,Copia de seguridad tablas,2023-07-11,2023-07-11 18:17:30.142570,2023-07-11 18:17:38.621668,"0,14",2,1,1,SQL / BI,General Inquiry,SQL / BI Tools,,,TRUE,Low,17,
09c095b0-a1d8-4812-bf93-55b2ab81f6dd,Cambiar fecha columna,2023-07-12,2023-07-12 11:59:09.781988,2023-07-12 12:00:19.997823,"1,17",4,2,2,General / Other,How-to / Question,General Purpose,,,TRUE,Low,90,
d215eb99-6730-4b6b-95c6-710ed8cf0abc,Crear Subbajo Operator Ableton,2023-07-12,2023-07-12 14:52:43.523181,2023-07-12 14:55:07.610739,"2,4",4,2,2,General / Other,Build / Design,General Purpose,,,TRUE,Low,"53,5",
2f9b85a5-8d65-4b21-b9fd-f8df68cd9dc9,Preguntas SQL y Respuestas,2023-07-12,2023-07-12 17:17:51.170278,2023-07-13 12:24:51.390015,1147,6,3,3,SQL / BI,Interview Prep / Learning,SQL / BI Tools,,,TRUE,Medium,"60,3",
1b53da83-a884-4239-9d3e-74e5fb3cfc46,Resumen solicitud y respuesta.,2023-07-12,2023-07-12 20:05:50.076859,2023-07-12 20:34:14.950809,"28,41",4,2,2,Academic / Study,How-to / Question,Study / Coursework,,,TRUE,High,6589,
eb568831-b54e-45b4-8488-c549d4c2704a,Art75 Inc2 Constitución Argentina,2023-07-13,2023-07-13 12:25:30.762526,2023-07-13 12:28:41.676580,"3,18",6,3,3,AWS / Cloud,How-to / Question,Cloud / AWS,,,TRUE,High,"1287,3",
33b402db-129c-475d-b43e-c6b0537166b5,Ajustar tabla factica.,2023-07-13,2023-07-13 14:35:59.906849,2023-07-13 18:51:23.055479,"255,39",12,6,6,Data Engineering,How-to / Question,Data Pipeline / Engineering,,,TRUE,Medium,"61,3",
e93d589a-74b4-4470-b5df-3853ef347d2d,Practice Dependent Prepositions,2023-07-13,2023-07-13 18:35:54.826151,2023-07-13 18:35:59.763165,"0,08",2,1,1,General / Other,Interview Prep / Learning,General Purpose,,,TRUE,Low,41,
2a1a0c10-06ac-4743-b84d-76dca6f562fb,Controles Internos Ventas-Cuentas Cobrar,2023-07-14,2023-07-14 12:39:41.289356,2023-07-14 14:05:12.406628,"85,52",40,20,20,Academic / Study,How-to / Question,SQL Server / SSIS / SSRS,,,TRUE,High,"226,4",
25f3d38f-9d8d-4f8a-8a4f-ef358af3f3bf,Azure Blob Storage Solution,2023-07-17,2023-07-17 16:17:43.439729,2023-07-17 16:17:47.876740,"0,07",2,1,1,General / Other,Build / Design,General Purpose,,,TRUE,Medium,455,
4c37b189-7d27-43ba-a425-11f926413806,Finance Controller Interview Practice,2023-07-18,2023-07-18 11:33:08.498191,2023-07-18 13:10:54.610583,"97,77",10,5,5,General / Other,Interview Prep / Learning,General Purpose,,,TRUE,Medium,"80,2",
d569492d-86f9-408d-a6b6-0368ac0a7377,Control Presupuesto Parlamento,2023-07-18,2023-07-18 12:39:54.752737,2023-07-18 22:30:50.632384,"590,93",72,36,36,Academic / Study,How-to / Question,Power BI,,,TRUE,High,"490,6",
48fa3ec1-2b3d-4467-8e5d-eb87a8fee302,Mostrar última fecha matriz.,2023-07-19,2023-07-19 11:49:56.639887,2023-07-19 14:30:24.404573,"160,46",8,4,4,SQL / BI,How-to / Question,Power BI,,,TRUE,Medium,"96,8",
9d88d32e-7bad-4924-a733-a0304283e006,Permutaciones: concepto y fórmula,2023-07-19,2023-07-19 15:25:17.144545,2023-07-19 15:50:41.234753,"25,4",38,19,19,General / Other,How-to / Question,General Purpose,,,TRUE,High,"33,2",
dabc3a5a-f52a-4d37-bb55-786ddef64a16,Conexiones SQL,2023-07-20,2023-07-20 14:39:44.487678,2023-07-20 15:16:06.899460,"36,37",10,5,5,Data Engineering,How-to / Question,Data Pipeline / Engineering,,,TRUE,Medium,"230,2",
a31566f2-e20f-47ad-9d2a-731e3499fed1,Trimear espacios en join.,2023-07-20,2023-07-20 19:01:26.540264,2023-07-20 19:01:39.173266,"0,21",4,2,2,SQL / BI,How-to / Question,SQL / BI Tools,,,TRUE,Low,"19,5",
0436e61e-ddb1-4e72-868f-f7f58a773c3e,Practise Present Simple Questions.,2023-07-22,2023-07-22 13:45:09.174260,2023-07-22 14:55:39.652167,"70,51",20,9,11,General / Other,How-to / Question,General Purpose,,,TRUE,High,"67,9",
5b21a029-b79a-4b72-aac3-24420111a60b,SSIS Foreach Loop Troubleshooting,2023-07-24,2023-07-24 12:07:00.758693,2023-07-30 22:32:47.610324,"9265,78",30,15,15,SQL / BI,How-to / Question,SQL Server / SSIS / SSRS,,,TRUE,High,177,
eb6fa26b-c922-4650-97a2-88e9d2f3f2c7,Close Sibling Bond,2023-07-24,2023-07-24 19:27:32.836982,2023-07-24 19:36:41.202809,"9,14",10,5,5,General / Other,General Inquiry,General Purpose,,,TRUE,Medium,"43,8",
eb4f2c87-9725-4bd5-8c71-b2f996d578b7,Register Azure Synapse Microsoft.Synapse,2023-07-25,2023-07-25 13:19:18.043553,2023-07-25 13:19:37.809953,"0,33",4,2,2,SQL / BI,Writing / Translation,SQL / BI Tools,,,TRUE,Low,67,
617828ba-5b86-4015-86ea-0982ad113880,Crear Pipelines en SSIS.,2023-07-26,2023-07-26 15:02:47.582565,2023-08-03 11:41:19.180189,"11318,53",44,22,22,SQL / BI,How-to / Question,Power BI,SQL Server / SSIS / SSRS,,TRUE,High,219,
a62da53b-9b5a-4d82-97a3-24dc89e808cc,403 Forbidden: External Validation Issue,2023-07-27,2023-07-27 14:48:42.242288,2023-07-27 23:57:07.075446,"548,41",6,3,3,SQL / BI,Troubleshooting,Power BI,SQL Server / SSIS / SSRS,,TRUE,Medium,"179,3",
b5caa336-a85a-4e90-9c1d-cc64ec352001,401(k) Companies in USA,2023-07-28,2023-07-28 18:13:30.696117,2023-07-28 18:14:06.095786,"0,59",6,3,3,General / Other,How-to / Question,General Purpose,,,TRUE,Medium,"31,7",
ef1edd38-ef94-43f9-8cd4-cad0c7fca742,AI's Childhood: Nonexistent Childhood,2023-07-29,2023-07-29 13:18:22.184387,2023-07-29 13:21:50.444140,"3,47",6,3,3,General / Other,How-to / Question,General Purpose,,,TRUE,Medium,63,
1cc59740-9b54-4866-8126-ab4e6ee89e8e,SET options in SQL.,2023-07-30,2023-07-30 22:30:53.285342,2023-08-01 15:52:04.849872,"2481,19",26,13,13,SQL / BI,How-to / Question,Power BI,SQL Server / SSIS / SSRS,,TRUE,High,"1200,2",
04b299d7-9e72-43b7-a91b-af8d128d0534,Rebuild Indices SQL,2023-07-31,2023-07-31 11:11:40.513104,2023-07-31 11:39:40.424347,28,14,7,7,SQL / BI,Build / Design,SQL / BI Tools,,,TRUE,High,"43,1",
28377ae5-60d1-42d6-b22a-64d3901315a9,Paralelizar en SQL Server,2023-08-03,2023-08-03 15:01:41.604332,2023-08-03 15:01:48.885114,"0,12",2,1,1,SQL / BI,General Inquiry,SQL Server / SSIS / SSRS,,,TRUE,Low,50,
57dea123-9bbc-471f-8367-7f12a7ce6719,Data Engineer Python Skills.,2023-08-04,2023-08-04 17:12:52.784171,2023-08-04 17:13:26.855315,"0,57",4,2,2,Python / Programming,How-to / Question,Python,,,TRUE,Low,42,
3427f1c2-70d2-4cf2-8369-689aa2bb522e,Desvío Standard en DAX,2023-08-07,2023-08-07 12:45:08.603561,2023-08-07 12:46:51.755320,"1,72",6,3,3,SQL / BI,How-to / Question,Power BI,,,TRUE,Medium,"32,3",
0f371b87-83c1-47bf-997e-1da781b93a71,Identificador de actividad: 20fae3f7-a1b2-49e8-b481-fc14230940b3,2023-08-08,2023-08-08 00:31:36.429428,2023-08-08 11:29:41.855705,"658,09",4,2,2,Academic / Study,Build / Design,Power BI,,,TRUE,Medium,270,
fa8c7eeb-e208-40aa-90d4-2ff75803fcfb,Conversion Error Handling,2023-08-09,2023-08-09 12:35:36.196362,2023-08-09 15:32:03.232325,"176,45",20,10,10,SQL / BI,How-to / Question,SQL / BI Tools,,,TRUE,High,"104,3",
d1b19431-25bc-4edc-b99b-824474aa82e8,ETL Process with PySpark,2023-08-09,2023-08-09 14:31:59.100546,2023-08-09 15:24:29.567859,"52,51",10,5,5,Data Engineering,Build / Design,Apache Spark,Python,,TRUE,Medium,"51,2",
20dcaa50-4296-46cd-a359-ffc9fb79fce6,Toma decisiones financ. equilibradas,2023-08-09,2023-08-09 21:37:13.779721,2023-08-15 13:17:19.070408,"8140,09",80,40,40,Data Engineering,How-to / Question,Apache Spark,Databricks,Python,TRUE,High,"212,8",
27418548-4f09-47b3-9320-ae92e9364876,Crear tabla ORDERS Snowflake,2023-08-10,2023-08-10 13:18:59.979243,2023-08-10 13:19:02.756010,"0,05",2,1,1,Academic / Study,Build / Design,Study / Coursework,,,TRUE,Medium,268,
22c8616e-8e78-4c00-b4f6-7250af7a3cd6,Tesla Hack: Info System,2023-08-10,2023-08-10 16:07:28.500744,2023-08-10 16:07:49.651286,"0,35",4,2,2,Translation / Writing,How-to / Question,Writing / Translation,,,TRUE,High,"1496,5",
8798cf54-2bf2-4571-8c49-43e67829c6ef,Python en Azure: Databricks y Data Factory,2023-08-10,2023-08-10 18:40:47.326678,2023-08-11 14:31:26.047230,"1190,65",28,14,14,SQL / BI,How-to / Question,Apache Spark,Power BI,Databricks,TRUE,High,"178,6",
8d51bf41-51b9-4502-a71e-14f4daafd45b,Extract Longest Word,2023-08-10,2023-08-10 21:22:51.263849,2023-08-10 21:32:33.850075,"9,71",8,2,4,SQL / BI,How-to / Question,SQL / BI Tools,,,TRUE,Medium,"227,5",
834a8e34-41e1-4fee-bf77-f43015b1e3e8,New chat,2023-08-10,2023-08-10 22:08:43.550015,2023-08-10 22:09:33.948629,"0,84",2,1,1,Python / Programming,How-to / Question,Python,,,TRUE,Low,85,
abc0012b-bb22-4542-9553-cf32ba334e57,New chat,2023-08-11,2023-08-11 00:15:17.255363,2023-08-11 00:15:50.398489,"0,55",2,1,1,SQL / BI,How-to / Question,SQL Server / SSIS / SSRS,,,TRUE,Low,80,
1d6657a2-24b8-455f-94ce-d916d73c464c,Fix LongestWord Function,2023-08-11,2023-08-11 11:13:25.290716,2023-08-11 15:04:08.093954,"230,71",18,7,9,SQL / BI,Troubleshooting,SQL / BI Tools,,,TRUE,High,"223,1",
431b77be-565e-45e2-990e-6d9e3a9ed2cd,New chat,2023-08-11,2023-08-11 12:18:36.684916,2023-08-11 12:19:15.300769,"0,64",2,1,1,SQL / BI,How-to / Question,Databricks,SQL Server / SSIS / SSRS,,TRUE,Low,214,
cac1e421-fa21-4d5d-9cdf-049cdaade3e1,Recesión 1949: Causas Internas y Externas,2023-08-11,2023-08-11 13:05:32.935606,2023-08-11 13:08:05.663152,"2,55",8,4,4,Python / Programming,Analysis / Research,Python / Programming,,,TRUE,Medium,204,
71fb921d-27da-47e1-97d7-034535c0156b,Ferrocarriles Nacionalización Argentina,2023-08-11,2023-08-11 13:09:13.454700,2023-08-11 13:10:35.160697,"1,36",10,5,5,General / Other,How-to / Question,General Purpose,,,TRUE,Medium,"196,4",
1a20cf98-b718-4498-b42a-2834a05e386c,Filmmaker Still Active,2023-08-12,2023-08-12 13:51:44.517064,2023-08-12 13:59:34.047825,"7,83",6,3,3,General / Other,General Inquiry,General Purpose,,,TRUE,Medium,"107,7",
b676810b-e9cd-4df7-96db-ab67e73e499a,Suma Total Ventasnumpy,2023-08-14,2023-08-14 23:37:19.846868,2023-08-14 23:38:12.735775,"0,88",4,2,2,General / Other,Build / Design,General Purpose,,,TRUE,Low,79,
7e1f2348-a3b7-477c-98ee-d682b5a68b6e,Corrección en Sentencia CASE,2023-08-16,2023-08-16 13:30:05.184594,2023-08-16 19:49:06.686283,"379,03",12,6,6,SQL / BI,How-to / Question,SQL / BI Tools,,,TRUE,Medium,93,
c0f622a8-36be-49c1-ae84-2f669de7affd,Normas contables y auditoría,2023-08-16,2023-08-16 16:48:27.097758,2023-08-22 17:52:08.579235,"8703,69",32,16,16,Python / Programming,Analysis / Research,Python / Programming,,,TRUE,High,"261,9",
879d5387-d0e9-4991-b3f8-c45a6aee09a4,Pandas: Duplicados y Nulos,2023-08-17,2023-08-17 11:44:48.816820,2023-08-17 14:56:45.859060,"191,95",15,6,8,SQL / BI,How-to / Question,Power BI,,,TRUE,Medium,146,
f10e3149-ed9b-4e69-834c-b76cd99b43a1,"Bucle ""for"" en Python",2023-08-17,2023-08-17 23:38:13.025776,2023-08-17 23:52:14.711834,"14,03",20,10,10,Data Engineering,How-to / Question,Apache Airflow,Python,,TRUE,High,"66,3",
abfec38f-b055-4e8f-b329-2ceff061e6e0,Inversiones y Rentas,2023-08-21,2023-08-21 11:05:05.081122,2023-09-01 15:19:02.430667,"16093,96",52,26,26,Academic / Study,How-to / Question,Study / Coursework,,,TRUE,High,"172,3",
d608b606-c21a-44fc-8b56-cef615804569,Procedimientos de auditoría.,2023-08-27,2023-08-27 14:41:26.144570,2023-08-27 15:08:02.278108,"26,6",36,18,18,Python / Programming,Analysis / Research,Python / Programming,,,TRUE,High,"767,6",
8b1bfe0f-6b60-4be8-b50d-631988a5b196,Strat Plan & Control,2023-08-27,2023-08-27 15:08:13.408900,2023-08-27 15:08:21.213044,"0,13",2,1,1,SQL / BI,How-to / Question,SQL / BI Tools,,,TRUE,Medium,568,
ca04c079-a3c0-4b59-8330-e01867cf164c,Corrección de DataFrame,2023-08-28,2023-08-28 15:07:37.861479,2023-08-28 18:30:07.332505,"202,49",38,9,19,SQL / BI,Troubleshooting,Python,,,TRUE,High,"219,3",
8db99cb2-3636-4b11-ad44-d53577f89326,ContaAudit: Finanzas y Éxito,2023-08-28,2023-08-28 18:33:17.988069,2023-08-28 18:40:19.030560,"7,02",6,3,3,General / Other,How-to / Question,General Purpose,,,TRUE,Medium,"137,3",
0e74e23f-a84c-409b-b20e-95dd7ebb025a,Array Dimensions with Shape,2023-08-28,2023-08-28 22:39:26.519764,2023-08-31 15:49:38.666755,"3910,2",18,9,9,Academic / Study,Analysis / Research,Study / Coursework,,,TRUE,High,"1757,2",
4a95df26-063e-4318-b6cf-ea021315b403,Tecnología y Contabilidad,2023-09-01,2023-09-01 14:47:00.222011,2023-09-01 15:05:50.873581,"18,84",26,13,13,Academic / Study,Analysis / Research,Study / Coursework,,,TRUE,High,"6264,2",
99acb620-9844-4c60-9274-8a2db1b0fc95,Contador: Construye tu Imagen,2023-09-02,2023-09-02 16:35:14.088418,2023-09-02 18:34:20.376416,"119,1",8,4,4,Academic / Study,Analysis / Research,Study / Coursework,,,TRUE,High,"7182,5",
af299015-a6f1-4de8-a0f4-0c5cb96ea526,Presupuesto Integrado: Pasos y Partes,2023-09-03,2023-09-03 14:48:12.166014,2023-09-03 14:52:24.188460,"4,2",24,12,12,SQL / BI,How-to / Question,SQL / BI Tools,,,TRUE,High,"240,8",
5f4b77bb-8dae-4e10-ae8f-9c85e66739db,Plan Primavera: Misconceptions,2023-09-03,2023-09-03 14:52:43.868779,2023-09-03 14:53:45.148794,"1,02",6,3,3,General / Other,General Inquiry,General Purpose,,,TRUE,Medium,"186,3",
ae44a826-728f-4f7c-9fb6-18006c65459f,Filtrar y resumir DataFrame,2023-09-04,2023-09-04 14:08:52.901032,2023-09-04 14:09:19.865157,"0,45",2,1,1,General / Other,How-to / Question,General Purpose,,,TRUE,Low,84,
efdef760-574f-485c-87ce-475373d855df,Encontrando Palabra Más Larga,2023-09-04,2023-09-04 21:38:05.465234,2023-09-04 21:38:27.244940,"0,36",2,1,1,SQL / BI,How-to / Question,SQL / BI Tools,,,TRUE,Medium,460,
5b7ca1d1-c873-4303-9cb6-dcac1e9d420d,Dolarización y Banco Central,2023-09-05,2023-09-05 19:44:17.693552,2023-09-05 19:45:06.692321,"0,82",2,1,1,Academic / Study,Analysis / Research,Study / Coursework,,,TRUE,High,11346,
bc337e29-6ea5-4300-9bc0-e63c1b61d4cf,"Significado de ""registry direct""",2023-09-06,2023-09-06 14:04:55.251677,2023-09-06 14:04:56.899559,"0,03",2,1,1,General / Other,How-to / Question,General Purpose,,,TRUE,Low,30,
ece9724b-db94-4cdf-aa24-0c1821d912b5,Conocimiento en lenguaje Jinja,2023-09-06,2023-09-06 14:21:50.185354,2023-09-07 13:03:25.153798,"1361,58",4,2,2,Data Engineering,How-to / Question,Python,dbt,,TRUE,Low,"42,5",
5dd1781e-ec49-43c3-8ed5-346508e6deb3,Subscripting Method Error,2023-09-06,2023-09-06 18:51:56.491957,2023-09-06 18:54:27.838699,"2,52",4,2,2,Python / Programming,Troubleshooting,Python,,,TRUE,High,961,
5a00d09e-2e4c-49a4-be71-a63f4ceb4df4,Procesamiento de datos lícito,2023-09-07,2023-09-07 19:36:40.881060,2023-09-07 19:44:23.608796,"7,71",8,4,4,AWS / Cloud,How-to / Question,Cloud / AWS,,,TRUE,High,468,
537ee77a-ac0d-485b-ac1a-15fc25fd9f1b,Riesgos en EPNAM S.A.,2023-09-09,2023-09-09 00:15:06.608548,2023-09-09 00:15:17.963397,"0,19",2,1,1,Academic / Study,How-to / Question,Study / Coursework,,,TRUE,High,4929,
a354505e-c0fe-4ab3-bba4-86a05d980428,I understand that you would like to learn about the different components of a computer. A computer typically consists of several,2023-09-10,2023-09-10 14:24:11.750767,2023-09-10 14:48:51.814995,"24,67",6,3,3,Data Engineering,Analysis / Research,Python,dbt,,TRUE,Medium,"307,3",
3b3c6ed0-8ca6-435a-b9b7-27f05e28cdaa,"I am ChatGPT, a language model trained by OpenAI. How can I assist you today?",2023-09-10,2023-09-10 15:15:04.546986,2023-09-10 15:23:17.656803,"8,22",4,2,2,Machine Learning / AI,How-to / Question,OpenAI / ChatGPT,SQL Server / SSIS / SSRS,dbt,TRUE,Low,77,
1867bcc9-7a36-4e4c-bd18-83fe1ebe59d0,Gcloud Installation and Path,2023-09-11,2023-09-11 11:36:55.849144,2023-09-12 12:44:30.213891,"1507,57",62,31,31,Data Engineering,Troubleshooting,Git / GitHub,Python,dbt,TRUE,High,"245,9",
a09d84fb-f73a-4185-a918-9f26e2e84926,"I am an AI language model created by OpenAI, and I'm here to help you with any questions or tasks you have. How can I assist you",2023-09-11,2023-09-11 15:19:06.239890,2023-09-11 15:19:47.384355,"0,69",2,1,1,Machine Learning / AI,How-to / Question,OpenAI / ChatGPT,SQL Server / SSIS / SSRS,,TRUE,Low,49,
eb0b8a84-6fae-4cd7-87ca-3cb7f4e00e8f,Error en método assign.,2023-09-13,2023-09-13 15:16:29.531730,2023-09-15 15:21:30.688025,"2885,02",12,6,6,Python / Programming,Troubleshooting,Python,,,TRUE,High,655,
62d09779-41ae-4f5c-9c2e-acd3922c76b8,New chat,2023-09-14,2023-09-14 22:08:56.204876,2023-09-14 22:47:52.711515,"38,94",12,5,6,Data Engineering,How-to / Question,Databricks,,,TRUE,Medium,"94,4",
82fb6107-e538-41b2-b103-be5f15f963be,Valor de acción hoy: $112.80,2023-09-14,2023-09-14 22:48:32.537748,2023-09-14 22:49:16.220576,"0,73",2,1,1,General / Other,How-to / Question,General Purpose,,,TRUE,Medium,314,
3024e810-5630-4879-b7bd-b090829e0d28,Valor de acción Granger S.A.,2023-09-14,2023-09-14 22:50:43.924102,2023-09-14 23:12:37.608554,"21,89",24,5,12,Python / Programming,How-to / Question,Python / Programming,,,TRUE,Medium,"276,8",
eeeabf6d-e4ad-415c-99bf-527de2e9d1a4,Monto de préstamo y ahorros,2023-09-14,2023-09-14 23:14:34.374006,2023-09-14 23:20:11.813479,"5,62",8,4,4,General / Other,How-to / Question,General Purpose,,,TRUE,Medium,"354,2",
fb394846-d430-42d6-bc5c-3dd1e8ba8569,"Precio del bono: \$11,696.",2023-09-14,2023-09-14 23:48:39.232338,2023-09-14 23:49:20.891178,"0,69",4,1,2,General / Other,General Inquiry,General Purpose,,,TRUE,Low,161,
eea57f60-0fdb-49f9-baed-500aa0333f1a,Precio actual del bono,2023-09-14,2023-09-14 23:49:41.810045,2023-09-14 23:50:26.819601,"0,75",2,1,1,General / Other,General Inquiry,General Purpose,,,TRUE,Low,161,
8379f996-9cbb-4ea0-b226-5066de7fe008,Precio actual del bono,2023-09-14,2023-09-14 23:52:01.982938,2023-09-15 00:01:19.515064,"9,29",10,3,5,Python / Programming,How-to / Question,Python,,,TRUE,Medium,146,
d6150c1b-e057-4d7b-88d2-c984d2b3afa3,"Análisis de Proyecto: VPN, TIR, RRdI",2023-09-15,2023-09-15 15:27:50.555142,2023-09-15 15:55:55.391871,"28,08",24,7,12,Python / Programming,How-to / Question,Python,R,,TRUE,High,"402,6",
fee267dd-88a7-4e86-8173-b466a42769f2,Cálculos financieros para proyecto.,2023-09-15,2023-09-15 15:58:16.507046,2023-09-15 16:01:07.412301,"2,85",4,2,2,Academic / Study,How-to / Question,Study / Coursework,,,TRUE,Medium,561,
3eb6f9df-bcbd-48f2-be6d-8818864cdf5a,"VPN, TIR, RRdI Proyecto",2023-09-15,2023-09-15 16:02:50.174419,2023-09-15 16:07:50.364608,5,22,1,11,Academic / Study,How-to / Question,Study / Coursework,,,TRUE,Medium,1253,
ede7748f-8dd8-4689-8fb3-96926583871a,Bancos en Argentina: Tipos,2023-09-17,2023-09-17 14:31:40.851914,2023-09-17 14:45:09.425628,"13,48",8,4,4,Academic / Study,Analysis / Research,Study / Coursework,,,TRUE,High,"1270,8",
c42bce91-4d0a-4cc9-acad-03ce0fbe1c6d,AttributeError: 'float' resample Error,2023-09-18,2023-09-18 12:26:24.974145,2023-09-18 13:21:47.596930,"55,38",6,3,3,Python / Programming,Troubleshooting,Python,,,TRUE,Medium,"314,7",
c86ab508-e140-416f-8d78-a0f7aba6fcd5,Error al leer CSV,2023-09-19,2023-09-19 13:09:45.670940,2023-09-19 15:00:11.188650,"110,43",4,2,2,Python / Programming,Troubleshooting,Python,,,TRUE,High,"1038,5",
27c903c8-3e45-4dc0-9076-a34031c81f25,Idea Dogmática,2023-09-19,2023-09-19 15:04:41.876069,2023-09-20 18:19:34.368222,"1634,87",10,5,5,Translation / Writing,Analysis / Research,Apache Airflow,,,TRUE,Medium,"158,4",
283987eb-34b9-40d4-ace0-64ae1123e1f0,Ayuda examen finanzas formulas,2023-09-19,2023-09-19 17:49:06.489503,2023-09-19 18:38:17.777044,"49,19",24,3,11,Machine Learning / AI,How-to / Question,AI / ML,,,TRUE,Medium,"391,7",
03c2e1ed-df55-47e2-be22-47b2cdb0ff55,Evaluación proyectos con VPN,2023-09-19,2023-09-19 18:39:46.111433,2023-09-19 18:40:45.817419,1,2,1,1,Machine Learning / AI,How-to / Question,AI / ML,,,TRUE,Medium,725,
c195c9f0-9e40-4a8b-af4a-cfebe83768a0,Ayuda en Examen Finanzas,2023-09-19,2023-09-19 18:59:59.298611,2023-09-19 19:39:27.467069,"39,47",34,11,17,Machine Learning / AI,Analysis / Research,AI / ML,,,TRUE,High,"248,6",
ac38576a-844e-4d5d-aef6-ffed2122c383,Ahorro anual para auto.,2023-09-20,2023-09-20 00:55:40.154258,2023-09-20 13:32:18.680097,"756,64",32,10,15,Data Engineering,How-to / Question,Apache Airflow,dbt,,TRUE,High,"255,9",
8602a776-61aa-44f5-bcf2-cbd579bab66e,Migración a Airflow - Problemas,2023-09-20,2023-09-20 17:34:43.917334,2023-09-20 17:34:46.779320,"0,05",2,1,1,Data Engineering,Build / Design,Apache Airflow,,,TRUE,Medium,527,
80bef617-293a-474d-8e84-2a49a010afbf,Migración a Airflow,2023-09-20,2023-09-20 17:35:32.435110,2023-09-20 17:39:18.219043,"3,76",9,3,6,Data Engineering,How-to / Question,Apache Airflow,,,TRUE,Medium,278,
0529c877-61c0-4f29-9d84-51b7d16fc48e,"Email delay, Airflow continues",2023-09-20,2023-09-20 17:40:02.590265,2023-09-21 12:12:42.592406,"1112,67",4,2,2,Translation / Writing,Writing / Translation,Apache Airflow,,,TRUE,Medium,136,
b3ffd10b-4ea8-4245-8856-36734524e2ac,Políticas económicas neoliberales en Argentina,2023-09-20,2023-09-20 18:29:04.044503,2023-09-20 18:32:25.876430,"3,36",4,2,2,Machine Learning / AI,How-to / Question,AI / ML,,,TRUE,High,"1235,5",
e18bf66e-a1b3-4cf2-b318-6ad6f34e5aed,Abrir documentos en Terminal,2023-09-21,2023-09-21 12:57:55.613286,2023-09-25 13:07:02.540986,"5769,12",26,13,13,Python / Programming,Troubleshooting,Apache Airflow,Docker,Python,TRUE,High,"535,5",
3c8cf3e7-4273-4dc7-8aad-031bc18df552,Composición de ganancia ARS,2023-09-21,2023-09-21 16:29:57.006712,2023-09-21 16:54:33.294355,"24,6",16,4,8,General / Other,How-to / Question,General Purpose,,,TRUE,High,"647,2",
